toi,tid,tfopwg_disp,pl_orbper,pl_trandurh,pl_trandep,st_tmag,st_dist,st_teff,st_logg,st_rad
3819.01,95660472,CP,3.244299,2.6887498,5692.0048309,11.9824,558.141,5999.0,4.1,1.5585901
382.01,229091748,FP,0.4568,0.548,3428.7,12.7226,506.62,5777.0,4.35,1.03
3824.01,71134735,FA,2.3378945,2.5247352,4971.1871392,13.041,896.974,6666.8,,1.33
3825.01,39077574,FP,7.1404043,1.719,8300.0,13.2971,715.593,5886.6,4.38,1.11
3827.01,8677530,FA,2.91463,2.977,9960.0,12.033,335.744,5484.8,,0.99
383.01,167418898,FP,10.9803025,1.659,2390.0,10.2401,204.207,5951.0,,1.27
3837.01,308073360,CP,11.8886495,4.803,7800.0,11.366,311.705,5773.9,4.28,1.21
3843.01,841226527,FP,19.5112506,3.896,4080.0,11.4794,345.366,,,
3845.01,156816238,FP,2.1461672,1.942,14110.0,12.7553,749.892,6046.0,4.19,1.41
385.01,300810086,FP,0.6680065,0.835,550.0,9.0567,262.782,5159.0,,3.77
3864.01,1001477809,FP,7.6605425,4.425,5210.0,13.0949,673.984,,,
387.01,92359850,FP,4.155,2.807,4900.0,9.65521,218.294,6270.0,4.14,1.57
388.01,422655579,KP,2.9036816,5.0469369,4642.2749148,10.1638,362.715,6059.0,3.92334,2.14325
3884.01,86263325,CP,4.5445569,1.462,30740.0,12.9113,43.1448,3192.0,4.92,0.3
3885.01,55748194,FA,2.5227786,2.177,18880.0,12.293,,5268.7,,0.78
389.01,271900960,FP,13.45913,3.428,2579.32,8.2606,104.344,6457.7,4.43,1.38
3890.01,18017227,FP,0.6203033,1.031,1390.0,11.9245,695.137,6294.0,4.03,1.78
3894.01,165464482,CP,4.3345378,3.336,10000.0,11.323,417.365,6314.8,4.21,1.43
390.01,250386181,FP,1.470258,1.126,2700.0,9.89377,167.306,6321.46,4.1984,1.08
391.01,382391899,KP,1.9550932,1.78762,19634.9908668,11.0529,184.848,5400.0,4.53926,0.873418
3912.01,156648452,CP,3.4936188,3.355,9730.0,11.8747,465.992,5779.5,4.15,1.42
3914.01,139118482,FP,6.7136512,3.541,11490.0,11.3366,332.565,6179.1,4.39,1.15
3917.01,68035558,FA,8.3289771,2.984,6010.0,11.483,,,,
3919.01,23769326,CP,7.4332642,3.051,6000.0,12.3342,604.591,6227.0,4.28,1.32
3920.01,2016376984,FA,2.317939,1.676,13140.0,12.7509,490.701,5770.0,4.25,1.25
3921.01,1101909431,FP,23.2556119,7.878,35720.0,12.5638,222.95,4742.0,4.6,0.73
3924.01,456042145,FP,2.0474832,3.159,6790.0,13.4802,620.264,6791.0,4.57,1.04
3925.01,435167167,FP,3.0330919,4.043,1280.0,12.1474,773.332,7471.0,4.01,2.14
393.01,29960109,FP,2.49221,1.605,1480.0,11.2003,37.8932,3450.0,4.78,0.45
3938.01,367333043,FP,2.8778095,2.824,4830.0,13.2875,617.366,6131.0,4.46,1.05
396.01,178155732,CP,5.9739124,3.1235464,232.5621027,5.9053,31.964,6308.31,4.438,1.2845
396.02,178155732,CP,3.58529,2.495,180.0,5.9053,31.964,6308.31,4.438,1.28
396.03,178155732,CP,11.2304605,3.6009978,208.629137,5.9053,31.964,6308.31,4.438,1.2845
3964.01,270435047,FA,1.8011961,3.23,2280.0,12.8114,1153.23,7588.0,4.09,1.99
397.01,219379012,FP,1.5464949,1.101,930.0,10.231,167.009,5973.5,3.89,1.14
3975.01,155947004,FP,9.4258906,2.406,4450.0,11.8993,135.0,4507.0,4.64,0.67
3976.01,154293917,CP,6.6080989,3.928,6740.0,11.8136,516.087,5993.0,4.12,1.5
3979.01,444523623,FP,2.041659,3.521,3230.0,12.9447,871.833,6806.0,4.22,1.56
398.01,1129033,KP,1.3600283,2.1652751,19427.6944703,9.62713,105.166,5500.0,4.48298,0.933975
3981.01,312548415,FP,2.2437501,3.821,2880.0,12.9165,1172.52,7209.0,4.06,1.96
3983.01,20303110,FA,3.8961515,1.742,8620.0,11.208,,5477.2,,0.87
3984.01,20182780,CP,4.3533211,1.894,21740.0,13.4609,108.883,3422.0,4.77,0.46
3985.01,604863428,FP,3.2358535,3.777,5460.0,13.2638,1432.74,5095.6,,
3986.01,470911286,FP,1.6212474,3.262,1100.0,12.5225,614.539,4949.0,,3.11
3987.01,452972453,FA,3.2358247,3.629,3260.0,12.753,1308.27,,,
399.01,219388773,FP,1.5716819,1.9672248,743.4097278,10.6793,106.507,4752.8,4.37,0.982066
3994.01,372505528,FP,3.8974136,2.061,1990.0,11.0986,400.234,6827.0,4.25,1.51
3996.01,347011522,FP,17.2045725,4.987,3770.0,12.0205,659.762,6278.0,4.03,1.77
3999.01,284528889,FP,4.112385,3.474,2110.0,11.6437,525.173,5659.0,3.78,2.14
400.01,35857242,KP,3.6344447,3.871,9230.0,11.3161,414.234,6272.0,4.25771,1.42
4002.01,83053699,FP,3.3378852,3.261,5564.0,12.9214,1083.39,6274.0,3.86,2.15
4005.01,395773226,FP,3.8471662,2.214,1770.0,11.7899,329.268,5115.0,3.91,1.69
4006.01,390048041,FA,3.0491667,4.0262835,6641.051542,12.715,,4579.5,,
4008.01,379629854,FP,2.8278059,2.174,650.0,10.702,311.774,6603.0,4.16,1.62
401.01,259701242,FP,2.48548,2.621,160.0,8.235,64.4827,5928.0,4.48,0.96
4019.01,284305328,FP,2.2963814,2.649,7950.0,12.6967,554.728,6620.0,4.04,1.87
402.01,120896927,CP,4.7559737,2.5469696,398.6310113,8.3157,44.8155,5175.2,4.37657,0.841842
402.02,120896927,CP,17.1807214,2.1004813,680.1385904,8.3157,44.8155,5175.2,4.37657,0.841842
4020.01,10974783,FA,3.2174446,3.8917348,11554.503179,11.852,1245.57,,,
403.01,257567854,KP,3.532822,3.44312,11283.619423,11.185,317.652,6153.0,4.34152,1.25
4036.01,367913453,FP,2.7761628,2.139,1340.0,12.3618,644.55,5778.0,3.92,1.84
4037.01,367287018,FP,4.7257129,2.701,1740.0,11.3896,653.395,6139.0,3.71,2.48
404.01,166833457,KP,2.9626402,1.9096724,27118.3262165,12.3943,281.742,5473.0,4.60845,0.718635
4044.01,307956396,FP,4.1508803,2.256,12290.0,13.2653,268.508,4460.0,4.56,0.73
4048.01,279605855,FP,1.972401,2.435,7460.0,13.1947,974.435,6184.0,4.1,1.6
405.01,176984236,FP,1.7560902,1.763,1650.0,10.5683,266.9,6249.0,4.28,1.29
4052.01,236775063,FP,0.7409429,1.084,2460.0,13.0109,427.299,5406.0,4.53,0.87
4053.01,235684392,FP,21.7894491,6.8044292,12276.8028409,13.0309,681.888,6118.5,,
406.01,153065527,CP,13.1757294,2.1570272,2479.3477138,11.2828,31.0597,3349.0,4.94138,0.388609
406.02,153065527,CP,6.614911,0.9654605,1060.5715819,11.2828,31.0597,3349.0,4.94138,0.388609
4061.01,224601047,FA,7.2087245,3.506,4690.0,13.109,431.258,5144.9,,
4067.01,162577466,FP,3.6772391,4.2517064,13763.2116365,13.1815,679.411,5801.0,4.36,1.11792
408.01,176778112,FP,1.33679,1.488,700.0,9.6114,109.991,5600.0,4.43748,0.98
4087.01,310002617,CP,3.1774814,2.824,14190.0,11.2961,301.676,6071.0,4.39,1.12
409.01,167754523,FP,6.7992776,1.58,210.0,9.1536,53.3027,4913.8,4.54,0.73
410.01,206466531,FP,1.42744,1.973,450.0,10.0081,223.145,6000.2,4.36,1.33
4102.01,237235093,FP,2.6834113,1.146,760.0,11.812,185.25,5221.0,4.62,0.76
411.01,100990000,CP,9.5730706,3.7949677,370.8091141,7.757,62.7792,6101.0,4.38774,1.11672
411.02,100990000,CP,4.040413,3.5274466,143.394396,7.757,62.7792,6101.0,4.38774,1.11672
4110.01,230075120,FP,0.7676706,1.057,340.0,11.1315,417.852,6377.0,4.17,1.53
4112.01,229976631,FA,10.7166249,3.8540186,1308.3913665,11.024,,4235.5,,0.65
4116.01,198616607,FP,3.6311186,2.416,6300.0,12.4627,504.87,5979.9,,1.63
412.01,7624182,FP,1.1096992,2.097,620.0,8.7929,460.728,8666.0,3.80083,3.13
4126.01,141616639,FP,3.2428744,2.417,1470.0,12.3454,107.33,4016.0,4.72,0.58
4127.01,141488193,CP,56.4043748,4.069,9060.0,11.0383,319.632,6433.0,4.36,1.25
413.01,170634116,KP,3.6623918,3.7669692,12253.6582523,9.6757,246.69,6600.0,4.20892,1.48532
4130.01,71396541,FP,6.269716,3.696,1240.0,10.7386,148.525,4812.0,4.26,1.08
4134.01,420803693,FP,0.9135968,1.247,540.0,11.2063,228.59,5987.0,4.58,0.89
4135.01,288471040,FP,2.5139764,2.36,560.0,10.5893,421.5,6150.0,3.9,2.05
4137.01,417646390,CP,3.8016217,3.223,8310.0,10.8557,334.993,6244.0,4.19,1.47
4138.01,257060897,CP,3.660032,4.7853014,7749.7203265,11.2633,505.703,5988.0,3.93,1.88626
4139.01,408729765,FP,4.6200781,2.149,3480.0,12.9551,610.592,5999.0,4.36,1.16
414.01,325680697,FP,1.82488,1.757,2950.0,9.15779,115.124,5773.74,3.51,1.23
4143.01,371711170,FP,9.8482192,4.24,1670.0,12.1158,1283.53,6126.0,3.46,3.31
4145.01,279947414,CP,4.0664446,1.712,19740.0,11.5241,205.387,5421.0,4.54,0.86
4148.01,137157546,FP,3.6841446,2.967,2260.0,12.0672,204.639,4939.0,4.55,0.79
415.01,152476657,KP,3.6112621,3.5377447,5684.0944144,10.5831,381.174,6450.0,4.03776,1.68443
4153.01,470171739,CP,4.6174254,4.5173138,9412.560054,11.1477,423.84,6411.0,4.1,1.67219
4155.01,467331291,CP,3.3207642,2.487,940.0,11.2473,240.737,6142.0,4.55,0.95
4157.01,461538935,FP,5.289835,3.179,2330.0,11.5576,348.692,6655.0,4.5,1.11
4167.01,377165123,FP,14.793901,3.171,8150.0,12.9474,359.643,5095.0,4.52,0.84
417.01,339733013,FP,5.62162,2.675,580.083,10.0793,186.807,5834.2,4.24,1.27
4178.01,289988797,FP,2.2042212,1.011,4250.0,10.0415,197.507,5702.0,4.14,1.42
418.01,178284730,KP,2.2359865,1.5254332,19058.0137423,10.3074,117.598,5260.0,4.51363,0.844379
4181.01,426017070,FP,0.5992533,2.3197658,24379.9383482,15.951,5885.3,31000.0,5.59998,0.18
4188.01,424747720,FP,10.2813284,2.4414916,37333.9631684,13.0123,148.134,3919.0,4.63413,0.593317
419.01,279251651,FP,0.4038426,1.0592218,636.6337963,10.5886,42.76,4119.1,4.73,0.555
420.01,408159788,FP,2.300698,3.451,780.0,10.6152,145.407,5747.3,4.57,0.85
4201.01,95057860,CP,3.5809733,2.18,36850.0,13.5011,189.011,3790.0,4.64,0.61
4207.01,37242226,FP,1.0681394,2.082,7290.0,13.3581,1719.42,7248.0,3.95,2.23
421.01,94986319,CP,16.067522,2.6182382,2929.6501469,9.2711,74.7969,5718.0,4.35658,0.860124
421.02,94986319,CP,5.1976858,1.8810737,437.4376044,9.2711,74.7969,5718.0,4.35658,0.860124
4216.01,187861378,FP,2.1816809,3.83,1280.0,11.2486,1675.78,8582.7,4.08,
4219.01,114103136,FP,1.1471548,1.403,2670.0,16.0657,695.78,3901.0,4.47,0.75
4225.01,141405814,FP,1.1355457,2.63,393.5764226,9.7402,1658.75,10262.0,,7.03693
4229.01,319282294,FP,1.1385671,1.897,6220.0,13.5964,2348.86,9024.0,4.19,2.0
423.01,43647325,KP,3.1615697,3.1425792,17482.2328085,10.4408,202.218,6072.0,4.41,1.0977401
4232.01,126357909,FP,1.2247985,1.645,7640.0,13.5184,591.382,5699.0,4.55,0.89
4233.01,113295476,FP,1.820443,2.643,7330.0,13.5689,1469.53,6079.0,3.92,1.94
4235.01,157528286,FP,1.6562803,0.929,5610.0,13.0556,706.679,6044.0,4.29,1.25
424.01,117979694,FP,1.9784257,2.106,720.0,10.5094,103.69,5059.0,4.61,0.75
4251.01,192520375,FP,0.9109508,1.473,4720.0,12.5405,1297.87,9421.0,4.31,1.79
4256.01,77102895,FP,1.0962372,2.336,2460.0,12.7158,1391.51,6519.0,3.54,3.25
4257.01,75208638,FP,4.6512523,2.251,3110.0,11.7159,407.374,7192.0,4.56,1.1
4261.01,74197917,FP,1.5040804,2.955,6130.0,13.7682,,3810.2,,
4263.01,48276576,FP,0.8334976,1.452144,3841.4834968,13.5379,1001.77,6071.0,4.2,1.3925
4265.01,118308828,FP,3.7353995,1.836,2360.0,12.1162,538.114,5895.0,4.1,1.53
4268.01,341272282,FP,0.8133123,1.079,310.0,11.0418,433.157,8265.0,,2.12
4270.01,151920165,CP,3.4671474,2.405,4770.0,12.5695,683.062,5886.0,4.07,1.58
4279.01,407146536,FP,2.0976705,3.3618036,2503.6856881,11.2851,628.105,5914.8,3.59,2.7729599
4281.01,384386061,FP,5.7626055,3.963,7420.0,13.1335,,5558.7,,
4292.01,255918903,FP,1.7201092,2.622,7570.0,13.0566,641.969,5878.0,4.36,1.13
430.01,459942762,FP,0.58644,1.441,443.281,8.2482,66.5727,5997.7,,1.0
4304.01,366443426,KP,15.5718552,4.931,380.0,8.4642,106.289,6352.33,4.30502,1.31
4304.03,366443426,KP,31.7180208,2.3326321,292.8649645,8.4642,106.289,6352.33,4.30502,1.30883
4306.01,44898913,CP,2.7299049,0.8257288,7427.7249664,14.2683,32.4298,2887.0,5.15917,0.155498
431.01,31374837,CP,12.4610086,3.3195777,2078.1425981,8.1705,32.5686,4891.0,4.62,0.726632
431.02,31374837,CP,0.4900589,1.0123328,291.0399722,8.1705,32.5686,4891.0,4.62,0.726632
4312.01,251086776,FA,726.1175225,2.2543368,1707.6927809,10.4779,40.9223,3808.0,4.69366,0.55033
4314.01,459952217,FA,73.580982,2.1441598,347.4450365,8.22109,158.797,7802.0,4.21386,1.76118
4316.01,7020254,KP,20.2730282,3.651,17182.0,12.7462,413.591,5742.0,4.58473,0.86
432.01,38686737,FP,2.24704,2.713,18890.4,12.6038,746.646,6846.0,4.23,1.2
4329.01,256722647,CP,2.9224661,5.5560255,5724.017673,11.8832,717.128,5520.0,3.55,2.7442901
433.01,188989177,FP,1.17409,1.701,3680.0,9.1414,547.126,8242.0,3.61,3.67
4332.01,178959058,FP,5.4468377,3.303,842.0,9.783,269.304,6793.0,4.15,1.68
434.01,78055054,KP,4.3888516,3.0184015,24964.547823,12.8461,362.273,5175.0,4.46488,0.877856
4341.01,62301521,FA,18.4043334,7.879331,9135.2110162,13.7827,23.7607,2891.0,5.22041,0.133376
4342.01,354944123,CP,5.538329,2.2263888,1407.1118648,11.0318,61.5204,3883.0,4.65275,0.598175
4342.02,354944123,CP,10.6886084,2.6672245,1501.1726341,11.0318,61.5204,3883.0,4.65275,0.598175
4357.01,300011941,FP,1.8141215,4.6006154,129.4041201,10.5385,189.148,5789.58,4.35115,1.12713
4359.01,133505138,FP,2.4360845,2.495,350.0,9.5115,177.018,6529.0,4.33,1.32
436.01,44745077,FP,1.8756,0.989,5666.3,13.0734,77.5383,3549.7,4.87,
437.01,32499655,KP,2.7439029,1.503168,13852.3979585,13.5452,446.035,4860.0,4.438,0.885702
4379.01,97766057,CP,3.2535266,5.1881112,6160.5328004,11.8994,645.158,6368.0,3.91383,2.06072
4383.01,384744828,FP,3.0421334,1.5964685,2054.3050277,9.8062,335.446,5715.4,3.92,2.40325
4394.01,341805908,FP,1.491916,2.3336552,1474.3347879,10.3355,1337.35,9747.0,3.54,4.42729
4396.01,379723086,FP,7.4398211,3.068,1362.0,10.0288,205.112,5822.0,4.14,1.45
4397.01,107728509,FP,2.6646183,4.135,840.0,10.4304,458.16,11526.0,4.56,1.52
4399.01,464646604,CP,7.7121208,2.4343481,728.4849109,7.7582,58.5146,5985.4,4.4,1.08958
440.01,143350972,FP,1.0817,1.588,341.533,7.6818,49.3375,5759.2,4.45,1.02
4406.01,206541859,CP,30.083503,3.9858103,5439.2108279,10.5663,261.834,5906.5,4.16721,1.41293
4411.01,366484980,KP,13.7748361,4.454,309.0,9.15722,160.125,6266.98,4.19069,1.47
442.01,70899085,CP,4.0520368,1.5605128,5512.4033193,10.7329,52.616,3779.0,4.64,0.607751
4421.01,141412823,FP,21.7004042,9.415,406.0,10.4078,300.427,5788.7,4.22,1.78
4423.01,344600402,FP,1.3875331,2.679,952.0,10.4425,182.238,5678.0,4.33,1.14
4426.01,271354351,KP,3.905126,2.9136919,23549.9259888,14.5787,914.699,5381.0,4.45342,0.947475
4428.01,271042217,KP,1.8555745,2.3121742,10888.0377261,13.9174,1093.08,5651.75,4.13988,1.40959
443.01,117979897,KP,3.3106692,3.7033867,9189.7342523,12.0682,516.543,6030.0,4.22,1.3514301
4431.01,121660904,KP,4.8854844,5.2333985,7009.1394983,12.4532,922.562,5974.0,3.84282,2.0812199
4434.01,63452790,KP,2.6843081,2.7683352,18209.9206621,13.814,758.753,5616.02,4.4174,1.01895
4435.01,122596693,KP,3.5256535,2.5111799,23882.7029386,14.6147,686.284,5003.05,4.56877,0.783768
4438.01,22233480,CP,7.4463034,2.0033138,4045.7241785,11.2695,30.0346,3353.0,4.84911,0.375859
4440.01,164786087,KP,4.0822894,3.2882557,16484.9762858,14.6979,1071.8,5780.0,4.438,
4443.01,158241252,CP,1.8498567,2.518276,195.4102498,7.9147,56.0739,5834.0,4.44433,1.0173301
4445.01,158388163,KP,4.2253498,2.7695297,7240.8152367,13.4584,630.785,5501.0,4.39363,1.03122
4446.01,137899948,KP,2.4552388,1.7323271,44130.1605859,14.9826,381.949,3792.0,4.63873,0.614823
4448.01,138359318,KP,1.0186989,1.4947875,91558.6353269,14.956,,5780.0,4.438,
4454.01,48217457,KP,3.1208396,2.405278,17027.4064902,14.3168,1145.28,5983.0,4.3973,1.09921
4456.01,27774415,KP,4.9427985,3.3153828,11349.4838661,13.2394,739.412,5550.93,4.18442,1.32567
4457.01,299220166,KP,3.2175184,1.8986264,12691.8036893,14.3258,843.695,5549.0,4.50842,0.912927
4461.01,149282072,FP,3.7006742,3.115,840.0,10.4787,106.424,5025.0,4.56,0.79
4463.01,8599009,CP,2.88069,1.784,10380.0,10.4673,173.117,5541.0,4.36,1.09
4465.01,157236902,CP,,12.002,13520.0,9.85277,121.139,5557.0,4.44,0.99
4466.01,268604331,KP,5.0141991,4.5606871,6026.126007,13.3926,1249.41,6669.0,4.12805,1.69675
4467.01,48506505,KP,7.7942155,0.9710311,2950.7357104,11.8933,268.041,5461.54,4.50982,0.897403
4469.01,75262942,KP,2.6634154,1.8429688,37522.94895,14.1959,305.3,4051.0,4.54826,0.701369
4470.01,256364928,KP,2.2185748,1.8233621,25854.2144559,6.8481,19.7638,5023.0,4.58,0.776484
4471.01,27318774,KP,3.2432488,3.0748441,17481.8216448,14.4394,1140.95,5778.0,4.37783,1.09304
4472.01,63211674,KP,8.6004516,8.950521,3575.6614227,13.1981,1418.77,6011.95,3.75585,2.3108399
4473.01,122441491,KP,3.7970076,2.5256778,16421.7314916,14.148,646.647,5211.36,4.54655,0.832631
4474.01,264508014,KP,3.3119026,1.181072,7620.7493837,13.692,698.646,5355.0,4.33005,1.09206
4475.01,159098316,KP,3.578757,3.1806502,11391.7385882,13.4231,639.411,5482.59,4.36922,1.06062
4477.01,64531556,FP,7.8127906,6.304,8120.0,11.7018,782.732,8451.0,4.00707,2.38
448.01,1528696,CP,0.8820624,0.5759672,11755.4509288,13.1686,308.262,4669.0,4.52,0.782888
4480.01,377873569,KP,3.8493846,2.6908269,1372.2876678,11.0418,788.238,5843.47,3.27448,3.9119101
4481.01,239332587,CP,0.9263237,0.81,952.0,8.72762,12.0445,3573.0,4.80376,0.43
4482.01,27990610,KP,2.8164979,2.6896665,19270.727034,14.4889,939.744,5413.0,4.39994,1.0130399
4483.01,209752908,KP,1.752217,2.1714375,77630.4124578,15.1403,565.541,4355.0,4.53128,0.740712
4485.01,137903329,KP,7.3405675,3.2557004,11139.7005929,13.9154,1177.55,5828.81,4.14418,1.4372801
4486.01,99224131,KP,2.6915408,3.986,7265.0,9.93225,350.351,6955.0,4.04,1.96
4488.01,269269546,KP,4.45417,2.27143,21409.0524466,14.3945,751.776,5353.54,4.47701,0.922087
4489.01,267572272,KP,2.7974757,2.2149132,18699.8504805,12.7678,390.594,5477.0,4.54393,0.867368
449.01,139528693,KP,2.1751729,4.7918806,7780.6435196,11.8282,754.258,6291.0,3.9,2.0625999
4490.01,268924036,KP,2.0523417,2.1224957,34476.0907387,14.7344,1302.33,5767.0,4.31546,1.16875
4491.01,193336820,CP,5.006622,1.66,1290.0,10.4382,46.4488,4006.0,4.68,0.6
4495.01,120826158,CP,5.1830043,2.783,670.0,9.00568,132.214,6156.0,4.25196,1.34
4502.01,239372503,FP,0.8560277,1.587,247.0,8.716291,413.683,11798.0,4.18,2.38
4504.01,349972412,CP,82.9294114,7.4967507,13067.7332328,12.5542,342.605,5271.0,4.43,0.960919
4504.02,349972412,CP,2.4261538,2.1344641,754.8303067,12.5542,342.605,5271.0,4.43,0.960919
451.01,257605131,CP,16.364873,4.0478302,2075.0944118,10.2666,123.739,5481.0,4.56,0.856226
451.02,257605131,CP,1.8586624,2.0525797,497.6683497,10.2666,123.739,5481.0,4.56,0.856226
451.03,257605131,CP,9.1910792,3.055677,940.8500219,10.2666,123.739,5481.0,4.56,0.856226
4514.01,436875934,KP,2.7535993,2.141,14460.0,13.1361,361.155,5032.08,4.49678,0.86
4515.01,456862677,CP,15.2664658,2.6673792,16186.172954,11.302,193.499,5420.82,4.52994,0.874078
4516.01,85593751,KP,3.7224626,2.595678,19962.6105832,10.9332,124.73,4926.0,4.51771,0.82064
4517.01,301289516,KP,1.2089755,1.286,668.0,9.0684,29.661,4199.0,4.65321,0.63
4518.01,398572544,KP,3.408833,3.163,16032.0,11.6238,348.494,6134.0,4.41,1.11
452.01,139733308,KP,4.7633952,3.0078272,13160.629831,11.9012,246.384,5258.0,4.51,0.87551
4520.01,404243877,KP,3.2047072,3.331,7448.0,13.1749,537.963,5342.0,,
4521.01,439842788,KP,3.0717182,1.5983426,14228.6266087,11.4825,176.818,5082.0,4.5108,0.848394
4522.01,369480087,FP,0.3643225,0.2120684,38216.7895418,15.6615,233.735,3473.0,4.87657,0.347331
4523.01,427332229,KP,2.7186256,2.129,13160.0,11.021,275.994,6427.0,4.52834,1.03
4524.01,333657795,CP,0.9260632,1.035,221.0,8.1359,63.6796,5640.0,4.35,1.11
4525.01,36592530,KP,2.4841975,1.511,10361.0,10.931,294.001,6089.0,4.28,1.28
4527.01,380887434,CP,0.3994445,0.8028796,330.8173737,9.16764,18.1037,3702.0,4.75,0.485948
4528.01,376981340,FA,4.0249712,2.5421502,20420.7314775,12.806,220.761,4492.0,4.51578,0.770497
453.01,452808876,KP,2.70582,4.968,7500.0,9.538961,275.664,6441.6,3.91,2.1
4530.01,35022727,KP,3.6528112,2.8788573,18681.4630568,12.2192,300.384,5610.0,4.51915,0.907682
4531.01,262662119,KP,4.53347,3.6052513,11929.8619692,12.1796,453.099,5846.0,4.31,1.1971
4532.01,376939759,KP,5.8176452,2.577,9178.0,13.0121,635.722,5633.4,4.27,1.22
4533.01,418761354,KP,2.1747824,1.654,560.0,11.375,115.461,4542.0,4.58,0.71
4534.01,437704321,KP,2.849282,1.907,4010.0,12.3071,159.522,4279.0,4.53,0.74
4535.01,26017005,KP,4.0984741,2.323409,16869.9465037,12.5489,333.042,5198.0,4.33,1.0639499
4539.01,102264230,KP,4.1591488,3.54,12800.0,11.29,264.78,5576.0,4.34,1.11
4544.01,435339847,KP,8.2000875,2.4601181,1079.5927267,11.2867,141.731,4865.6,4.54,0.793476
4545.01,610976842,KP,4.0248735,2.384,23775.0,12.813,232.801,4492.0,4.52,0.75
4547.01,206284139,KP,3.0026215,3.595,5040.0,12.1112,491.87,5630.0,4.11,1.45
4559.01,271169413,CP,3.9649053,1.6788114,1160.5626137,10.9139,31.6354,3476.0,4.80232,0.426767
456.01,77228304,FP,0.336826,0.883311,18251.292089,15.7298,39.4781,5780.0,4.438,1.0
4562.01,349576261,CP,225.1037885,4.0237136,10850.1349366,11.5326,339.605,5965.99,4.28007,1.25231
4569.01,149126400,FP,1.2253159,3.435758,6006.5175069,15.764,212.947,3725.0,4.92832,0.297644
4570.01,137402055,KP,1.9737719,2.1771701,32350.4373939,15.0523,642.051,4664.23,4.61963,0.697971
4571.01,48451130,KP,30.3599812,6.0823745,19347.5990647,13.7589,436.257,4815.0,4.5293,0.795118
4577.01,138364831,KP,1.6255124,2.6590029,10095.3614497,14.4669,938.715,5483.74,4.38272,1.04426
4579.01,27769688,KP,88.495683,6.9510849,2838.5756569,11.3523,223.757,5509.61,4.47728,0.939951
4581.01,273231214,KP,22.3428773,6.700128,5934.9200116,11.7889,477.052,6184.0,4.20121,1.42864
4581.02,273231214,KP,,6.6171206,3767.5217478,11.7889,477.052,6184.0,4.20121,1.42864
4582.01,219854519,CP,31.0343214,12.0587354,1572.1891091,10.5481,383.846,5234.0,4.438,2.56935
4583.01,103604037,FA,19.5202386,4.096058,2962.4035565,10.571,,5780.0,4.438,
4584.01,120255950,KP,31.5786847,2.1295055,2119.3256676,10.6114,185.875,5696.0,4.40025,1.05178
4587.01,137683938,KP,3.2903136,1.7465253,15334.2181362,14.5505,258.979,3579.0,4.67905,0.567309
4589.01,164458714,KP,17.8335899,3.642,289.0,9.03131,147.527,6304.0,4.22164,1.43
4591.01,356868487,FP,27.9102929,10.6336018,18279.5176543,11.7167,526.166,6327.0,4.438,1.39013
4593.01,399954349,KP,7.8344688,3.1260803,2017.3628771,11.6052,153.676,4837.0,4.60493,0.731146
4593.02,399954349,KP,3.0051929,1.8111648,737.8355831,11.6052,153.676,4837.0,4.60493,0.731146
4594.01,158555987,FP,5.5460893,2.2804171,1956.6215347,11.8995,847.299,6963.86,4.07013,1.88937
4599.01,307809773,CP,2.7694936,1.031,712.0,7.89863,10.0055,3807.0,4.77,0.47
4599.02,307809773,CP,5.7060868,0.863,821.0,7.89863,10.0055,3807.0,4.77,0.47
460.01,9804616,FP,0.5168347,0.936413,33190.706911,14.1118,210.988,3274.0,4.9794,0.273
4603.01,437856897,CP,7.2455997,2.734,1106.0,8.6554,225.643,6169.1,3.65,2.68
4604.01,27039476,KP,2.2251639,1.545,284.0,9.3928,90.0562,5509.0,4.5,0.92
4605.01,19155785,FP,3.1442556,1.81,2095.0,10.2207,148.574,5691.0,4.45,1.0
4606.01,68577662,KP,11.1684037,5.354,9660.0,9.31437,130.72,5981.0,4.31,1.22
461.01,4646810,CP,10.9245478,1.8716477,653.537141,8.8723,45.5621,4884.0,4.49,0.74413
4612.01,97735908,KP,4.1137862,5.235,5739.0,8.22398,134.058,6327.0,3.99,1.88
4621.01,293457754,KP,4.5195089,3.1628648,17738.8625444,12.3553,437.495,5887.0,4.44001,1.0321
4623.01,56399553,KP,3.2588316,2.2220346,22743.2337536,11.5476,178.475,5387.06,4.58431,0.817114
4627.01,89702406,FP,23.1438551,5.7659467,6955.8738937,11.5252,260.383,5356.0,4.38,1.06356
463.01,176831592,FP,2.53405,1.944,4070.0,9.1013,187.812,6497.8,4.17,1.65
4633.01,307958020,CP,271.938639,11.1292466,483.1688883,8.3498,95.2016,5490.04,4.02198,1.5819
4634.01,17150865,FP,0.8706763,1.007,1861.0,12.5065,568.754,6121.0,4.16573,1.47
4635.01,337129672,FP,49.1077047,2.9402319,28125.1452075,10.6029,75.3511,4358.0,4.55296,0.72245
4636.01,405484221,FP,42.8289152,2.3248526,85688.8204519,15.7488,136.79,3090.0,4.93803,0.289034
4638.01,58824746,CP,10.2829583,3.5348916,865.1246457,10.7434,168.248,5700.0,4.54131,0.894563
4641.01,436873727,CP,22.0933922,5.4095076,2633.6009111,7.1323,86.3501,6798.4,4.11,1.75449
4648.01,257774438,KP,15.3886607,4.3300643,407.1050545,8.97055,101.321,6101.0,4.44514,1.0623
