kepid,kepler_name,koi_period,koi_impact,koi_duration,koi_depth,koi_ror,koi_prad,koi_max_mult_ev,koi_model_snr,koi_num_transits,koi_fwm_stat_sig,koi_eccen,koi_srho,koi_sma,koi_max_sngle_ev,koi_model_chisq
7732285,,4.39049637,0.389,3.0112,113.5,0.009952,2.07,28.282883,31.1,305,0.0,0,1.10508,0.0572,9.644667,
9716391,Kepler-1413 b,13.1829329,0.016,3.594,518,0.020402,1.84,12.330079,13.8,84,0.0,0,2.54545,0.1066,3.522084,
6929841,Kepler-1414 b,3.51575492,0.061,1.381,237.4,0.013745,1.35,12.118159,15.2,293,0.0,0,11.69115,0.0426,3.1691048,
5088536,Kepler-130 d,87.5177787,0.983,2.55,136.5,0.014911,1.85,10.864963,12.2,14,0.488,0,0.73311,0.3794,5.3133407,
5124254,,14.0498182,0.569,2.907,472,0.020326,1.45,12.244102,14.5,92,0.0,0,2.93196,0.0984,3.8554864,
11508644,Kepler-1426 b,14.2563272,0.894,4.796,206.1,0.015463,1.73,12.743706,14.3,91,0.352,0,0.12299,0.1187,3.521095,
12168993,,4.21223579,0.97,7.898,116.4,0.013564,1.04,10.938712,12.8,314,0.003,0,0.00398,0.0453,3.4893212,
8895758,Kepler-1427 b,0.968980781,0.065,1.517,118.5,0.009916,1.08,11.016249,12.8,1169,0.551,0,2.4494,0.0197,3.8529139,
10031500,,8.589562,1.138,9.885,245.4,0.154567,15.95,9.873414,14.0,101,0.0,0,0.00131,0.0771,3.9126558,
7603200,Kepler-138 b,10.31282204,0.061,2.0138,137.6,0.010729,0.59,14.309023,22.0,122,0.244,0,10.93896,0.0739,3.944566,
7700622,Kepler-1716 b,35.58349688,0.001,3.9885,937.6,0.027158,2.03,73.591385,90.8,39,0.58,0,5.12631,0.1916,21.425158,
8008067,Kepler-139 b,15.77111067,0.009,5.0574,547.1,0.021029,2.62,89.637184,123.2,87,0.0,0,1.09537,0.1242,16.009178,
8008067,Kepler-139 c,157.0659976,0.004,8.1289,551.4,0.021105,2.63,34.23117,50.9,9,0.0,0,2.62563,0.5749,16.240528,
8008067,Kepler-139 d,7.305706326,0.826,1.4228,264.9,0.016939,2.11,33.300167,43.6,173,0.0,0,4.46699,0.0744,6.2199183,
3323887,Kepler-9 c,38.90787517,0.6883,4.5271,6159.1,0.076413,7.98,,366.1,,,0,2.00529,0.2273,,
7051180,,1.951082219,0.925,1.6975,1151.8,0.039073,10.35,248.48082,30.1,687,0.0,0,0.38477,0.033,18.1728,
3323887,Kepler-9 d,1.59295975,0.0779,1.9313,248.3,0.014209,1.48,,48.9,,,0,1.95342,0.027,,
2449074,,4.94402197,1.157,4.062,363.3,0.177335,32.92,27.532963,33.0,269,0.0,0,0.0098,0.0594,5.834703,
2446113,,6.71725648,0.163,2.5207,272.7,0.015135,2.78,40.414837,49.1,201,0.0,0,3.56213,0.0757,5.379956,
2446113,,23.1375919,0.429,3.35,114,0.009941,1.83,11.222545,12.9,58,0.001,0,3.96978,0.1728,3.5676672,
11137180,Kepler-1895 b,6.07032548,0.454,1.341,311.6,0.016287,1.36,12.686613,11.9,220,0.071,0,15.96325,0.0615,2.9864078,
9838804,,1.33256952,0.463,2.915,163.5,0.011871,1.06,13.605295,16.5,851,0.0,0,0.35528,0.023,3.7628136,
5903749,,18.9763286,0.922,2.379,329.8,0.020761,2.24,10.211066,11.0,69,0.122,0,1.00225,0.1325,4.696267,
5903749,,6.34724702,0.739,3.097,159.8,0.012538,1.35,8.606442,11.1,209,0.128,0,0.60233,0.0639,3.25631,
5524881,,7.19552624,0.593,4.095,214.6,0.013972,1.67,13.235561,15.6,159,0.0,0,0.49509,0.0771,4.4875383,
3756264,Kepler-1906 b,7.36272124,0.253,1.3287,429.3,0.019093,1.86,14.7654505,17.8,147,0.002,0,25.48804,0.0738,4.1316457,
11572193,Kepler-1428 b,10.6761592,0.403,4.594,151,0.011449,1.79,13.898793,14.1,127,0.862,0,0.74405,0.1059,4.108947,
11285870,Kepler-1429 b,4.48494315,0.3,2.752,134.9,0.010746,1.23,11.137843,12.4,233,0.0,0,1.63772,0.055,3.6308131,
8581240,,10.76800074,0.583,3.494,65.1,0.007669,0.92,11.922952,14.2,122,0.002,0,1.18674,0.094,3.9270203,
8581240,,4.32848303,0.367,2.955,35.5,0.005511,0.66,9.97758,11.4,301,0.104,0,1.16739,0.0512,3.5152264,
6196457,Kepler-92 d,49.3567907,0.277,10.954,130.2,0.010449,1.91,20.625551,35.0,27,0.779,0,0.2907,0.2754,6.337603,
8121310,Kepler-521 b,22.20809549,0.017,7.3327,463.2,0.019714,3.02,53.278522,92.7,58,0.032,0,0.50398,0.1699,11.958813,
8156120,Kepler-522 b,38.5833679,0.905,12.391,1388.2,0.040669,8.56,73.746,46.1,35,,0,0.02329,0.2551,17.112991,
8684730,,46.15119482,0.904,6.3427,1817.3,0.046727,10.02,221.0616,286.0,30,0.002,0,0.22498,0.2668,51.141605,
8700558,,4.79179893,1.209,2.9283,123.9,0.218031,26.26,36.810207,46.3,272,0.0,0,0.00924,0.0581,6.36461,
8753657,Kepler-406 b,2.426304127,0.694,2.6624,185.4,0.013272,1.41,65.83189,97.0,555,0.112,0,0.45332,0.0359,6.462984,
8554498,,4.780327581,0.952,2.0253,960.8,0.036574,7.14,360.20682,380.8,280,0.0,0,0.3454,0.059,39.684162,
3847708,,3.741231778,0.25,2.469,419,0.018463,1.55,62.29463,66.6,359,0.0,0,2.02665,0.0447,10.58429,
3849155,,1.168310132,0.107,1.31,283.3,0.015302,1.43,48.826332,64.7,1145,0.0,0,4.5623,0.0203,4.842172,
3858804,,25.9525478,1.228,21.328,478.4,0.251377,74.69,37.07135,57.0,41,0.0,0,0.00047,0.1921,13.596211,
3942670,Kepler-147 c,33.4160553,0.947,8.605,275.8,0.019214,2.98,23.237951,29.3,40,0.0,0,0.02384,0.2102,6.0154295,
3942670,Kepler-147 b,12.6119685,0.709,6.372,76.5,0.008559,1.33,10.204636,12.2,104,0.784,0,0.15315,0.1098,4.1706305,
6949898,,7.64809462,0.265,2.216,195.9,0.012788,1.19,10.221423,12.2,170,0.0,0,5.53798,0.0746,2.8085256,
10585738,Kepler-1415 b,0.636424848,0.319,0.947,217.9,0.013529,1.31,14.027986,18.1,1675,0.001,0,5.77265,0.0144,4.03899,
7186665,,8.55935323,0.744,4.303,148.8,0.01208,1.21,17.344814,20.4,157,0.0,0,0.29515,0.0789,4.857773,
2973386,,31.0209175,0.881,2.012,859.5,0.031742,1.66,11.925482,15.1,42,0.0,0,4.98258,0.1522,4.6351023,
6388770,,21.3419702,,10.73,,,,14.943827,,65,0.001,,0.0056,,3.9785533,
7022573,,2.118893997,0.019,0.822,311.4,0.016174,1.41,9.453389,11.3,534,0.017,0,33.8371,0.031,3.2303271,
7676423,Kepler-1430 b,2.46050095,0.052,1.861,276.8,0.014909,1.03,14.812421,16.7,281,0.536,0,3.3716,0.0304,3.8704927,
9288237,,7.49133777,0.013,6.315,34.5,0.005396,1.01,11.422914,14.4,181,0.981,0,0.2565,0.0762,3.6451838,
11714231,Kepler-1431 b,5.8660127,0.539,3.985,183,0.012764,1.45,13.425456,16.8,228,0.471,0,0.49703,0.0648,3.7039127,
11720424,Kepler-1432 b,23.9107056,0.398,4.996,294,0.015991,1.91,10.344631,12.9,58,0.03,0,1.32201,0.1696,3.3344278,
7837302,,23.836808884,1.008,6.02854,29684.7,0.279942,59.31,2575.509,2793.4,57,0.0,0,0.45122,0.1662,464.44342,
8753657,Kepler-406 c,4.62334491,0.388,3.0189,62,0.007238,0.77,20.600616,25.2,261,0.096,0,1.14429,0.0552,8.060707,
8948424,,5.888835386,6.217,3.7988,19466,5.354151,584.67,227.10344,208.2,228,0.0,0,2.56681,0.064,24.693916,
9139084,Kepler-523 b,5.83599485,0.129,2.062,553.3,0.021244,1.92,104.15946,11.2,230,0.0,0,5.84588,0.0606,13.849073,
9641041,,1.089077863,0.778,2.4676,133.6,0.011599,1.96,46.624886,104.8,616,0.0,0,0.20525,0.0214,7.8258305,
9724984,,7.86335883,0.995,3.4303,467.3,0.037513,7.84,78.217094,74.3,138,0.0,0,0.04368,0.0856,15.214013,
2452450,,8.0970583,0.959,5.699,680.7,0.030415,4.83,99.102135,76.4,168,0.0,0,0.02141,0.0845,23.678532,
3230578,,6.337614357,0.972,1.742,1807.4,0.057085,9.57,195.59431,132.7,211,0.0,0,0.73525,0.0709,20.925316,
3231137,,3.900140077,1.205,3.77,543.1,0.228072,23.78,73.25654,53.6,347,0.0,0,0.01398,0.0486,13.272007,
3353050,Kepler-541 b,5.0800579,0.636,5.207,222.8,0.014349,3.95,40.25269,56.7,212,0.379,0,0.15353,0.0641,6.1105356,
3446746,Kepler-542 b,13.14496741,0.591,3.6399,300.8,0.016418,1.59,33.60837,44.1,102,0.012,0,1.30088,0.1038,5.9333916,
5695396,Kepler-131 b,16.09196369,0.546,2.8943,415.8,0.019184,2.13,98.37853,84.9,87,0.009,0,3.56698,0.1238,18.81446,
5217891,,161.239891,0.946,24.472,1075.4,0.038628,3.48,18.78699,23.0,7,0.0,0,0.00732,0.5647,9.937166,
6593150,,5.4654174,0.301,3.209,219.5,0.013557,1.23,13.272879,14.2,248,0.487,0,1.27039,0.0592,3.3590505,
8051946,Kepler-1416 b,1.4951513,0.974,3.43,52,0.009063,1.44,11.614465,14.2,898,,0,0.01941,0.0257,3.5653534,
5445681,Kepler-1417 b,20.3504704,0.192,7.225,101.8,0.009254,1.01,13.67133,16.6,67,0.5,0,0.44314,0.1431,4.699878,
6523351,,6.06664931,0.902,1.962,65.3,0.008919,0.87,11.132266,10.9,224,0.877,0,0.63164,0.0643,3.163897,
5551672,,2.184437698,0.035,1.0422,1546.8,0.034479,0.94,16.269663,19.7,351,,0,18.01965,0.0204,3.6908681,
11499192,Kepler-1433 b,4.13592927,0.168,2.377,156.2,0.011401,1.43,13.035043,15.2,261,0.219,0,2.5854,0.0516,4.46484,
12416661,Kepler-1434 b,8.05337912,0.035,5.382,38.3,0.005669,1.28,10.719411,14.9,166,0.206,0,0.44407,0.0894,4.0617824,
8197793,,15.2311195,0.192,3.91,269.1,0.014945,1.94,11.339303,13.1,91,0.087,0,2.12912,0.1228,3.8520732,
8258171,,23.6272223,0.711,7.9,154.6,0.012206,3.84,43.84672,65.8,57,0.0,0,0.15178,0.2096,11.986819,
9880467,,8.97349999,0.56,3.1408,935.1,0.02858,36,39.90331,44.1,150,0.0,0,1.57327,0.0991,6.390702,
9880467,,108.546946,0.055,7.567,711.3,0.023554,29.67,11.701288,15.3,13,0.008,0,2.25585,0.522,4.9350977,
9881662,Kepler-140 b,3.254277742,0.303,2.9903,159.9,0.011619,1.38,46.75412,58.6,410,0.23,0,0.93176,0.0443,5.182033,
9881662,Kepler-140 c,91.3514816,0.008,8.707,210,0.013179,1.57,15.753266,25.5,15,0.097,0,1.2139,0.409,5.7839136,
9895004,,2.250826647,1.221,1.536,534.4,0.24579,30.03,117.35947,104.3,594,0.0,0,0.103,0.0328,10.637211,
3656121,Kepler-146 b,31.1588249,0.029,5.1803,959,0.02825,3.56,63.95907,73.6,36,0.001,0,2.0533,0.1948,13.649543,
10620329,,0.436282594,1.269,1.3988,536.4,0.290761,83.25,55.56947,218.3,1221,,0,0.26951,0.0137,6.815674,
3656121,Kepler-146 c,76.7324556,0.462,6.243,685.7,0.024437,3.08,28.179665,34.3,13,0.0,0,2.0355,0.3553,12.203701,
3733628,Kepler-543 b,13.89963233,0.777,3.5791,1121.7,0.034031,2.46,116.682816,98.2,92,0.119,0,0.81571,0.098,19.027977,
3831053,Kepler-1719 b,6.14955931,0.368,5.5694,333.7,0.016797,3.26,63.15533,87.3,221,0.897,0,0.25822,0.0674,7.8731933,
6357290,,4.8099878,0.2,1.97,288.2,0.015608,1.59,12.766799,13.6,239,0.008,0,5.24789,0.0562,3.6936493,
4072955,,5.08288076,0.389,2.515,108,0.009687,1.15,10.188075,12.5,215,0.151,0,2.18772,0.0582,3.3302605,
8695311,,31.0259489,0.153,5.692,385.4,0.018009,1.91,9.643025,12.7,45,0.414,0,1.44639,0.1964,3.5750873,
9834731,,3.08942807,0.65,3.214,85.3,0.008903,1.07,11.200675,13.2,434,0.629,0,0.37145,0.0437,4.317223,
5092266,Kepler-1896 b,44.8702042,0.436,4.199,636.1,0.023536,2.56,14.334329,16.4,26,0.016,0,4.06187,0.2529,4.1976824,
4076976,,4.8807805,0.581,9.4,79,0.008437,0.48,11.9957905,15.9,223,0.0,0,0.02998,0.0456,3.5877347,
8751796,Kepler-1435 b,4.45342418,0.569,3.654,46.6,0.00649,0.9,13.850537,16.3,299,0.046,0,0.4467,0.0546,4.389647,
7097534,,2.21396685,0.017,4.374,81.6,0.008276,0.84,15.943098,19.1,469,0.0,0,0.23644,0.0323,3.5888295,
9907129,Kepler-1436 b,9.705693,0.941,7.702,140.8,0.013675,2.07,12.06161,14.2,113,0.255,0,0.0107,0.0907,3.1380136,
7609674,,21.2360024,0.205,4.019,104.4,0.009391,2.62,12.62842,15.7,64,0.441,0,2.66414,0.1651,3.816387,
9527334,Kepler-461 b,8.31377304,0.002,2.964,837.4,0.026357,2.74,92.30504,19.6,157,0.187,0,2.91336,0.0821,12.27314,
10031885,,8.58969597,1.197,8.471,245.1,0.211637,20.8,33.057613,45.9,126,0.0,0,0.00174,0.0817,6.3013635,
11361646,Kepler-524 b,7.97420583,0.128,5.3503,293.1,0.015639,1.85,41.159424,55.1,171,0.413,0,0.4509,0.0791,5.3079734,
11361646,Kepler-524 c,1.88899036,0.011,3.486,59,0.007007,0.83,14.326998,18.2,661,0.062,0,0.3953,0.0303,3.0495102,
10285631,Kepler-525 b,18.68405716,0.858,6.9329,381.5,0.020651,3.64,37.927864,54.2,59,0.236,0,0.08099,0.1396,7.3986716,
3964109,Kepler-544 b,21.41624083,0.081,7.081,314.5,0.01625,2.09,33.55736,42.7,49,0.67,0,0.52932,0.1553,6.862256,
4159347,,12.28351275,1.224,3.634,597.8,0.24815,74.76,46.68098,23.4,110,0.0,0,0.0338,0.1136,8.12456,
3544595,Kepler-93 b,4.72674037,0.657,2.9267,273.1,0.015943,1.56,244.8787,287.8,284,0.151,0,0.74833,0.0525,20.669785,
4165960,,6.77449545,1.178,2.5416,481.9,0.200695,29.41,35.86529,41.9,159,0.0,0,0.04788,0.0747,6.695666,
4252322,,14.591504451,1.21,1.1295,1490.5,0.257211,36.85,86.46116,68.0,90,0.0,0,3.34409,0.1167,16.426252,
4376644,,27.677680103,0.933,2.1704,11545,0.136199,14.41,509.31818,431.6,39,0.0,0,6.23786,0.182,116.3319,
9301506,,0.605223042,0.109,0.8986,232.3,0.013804,1.14,14.575617,20.7,1874,0.0,0,7.34378,0.0128,4.1783113,
5695396,Kepler-131 c,25.5172744,0.322,4.735,66.8,0.007472,0.83,10.622858,13.5,50,0.725,0,1.76477,0.1684,3.5510187,
9714550,Kepler-1695 b,4.73292061,0.121,1.746,151.6,0.011209,0.97,12.931488,15.5,281,0.865,0,7.59593,0.0529,3.3419497,
6263593,Kepler-1418 b,22.4765952,0.176,3.437,481.4,0.019619,1.21,10.905777,13.3,44,0.227,0,4.73166,0.131,3.4715562,
5475042,,1.242639742,0.152,1.763,159.3,0.011446,1.02,13.234499,16.1,1070,0.304,0,1.9481,0.0219,3.328443,
6964159,,25.503628,0.953,3.913,204.4,0.016771,1.61,11.2608,13.3,53,0.0,0,0.16165,0.1681,4.9988217,
10252275,Kepler-1907 c,14.8638496,1.006,2.705,220.6,0.033152,2.9,12.112554,12.3,92,0.926,0,0.08552,0.1076,3.4181273,
10252275,Kepler-1907 b,5.65245733,0.889,2.062,121,0.012065,1.05,10.9650345,11.7,230,0.222,0,0.62612,0.0565,3.434365,
11455181,Kepler-1437 b,10.9294815,0.197,5.893,196.9,0.012816,1.21,12.309964,14.3,121,0.575,0,0.44297,0.0951,4.571356,
9541295,,0.536650319,0.61,2.383,41.9,0.006191,1.35,14.154647,31.0,1992,0.067,0,0.25934,0.0138,4.4825463,
10290666,Kepler-526 b,5.45849914,0.65,4.0448,255.9,0.015387,1.91,53.617764,72.0,194,0.662,0,0.33502,0.064,7.3226166,
10337258,Kepler-527 b,13.28536452,0.774,6.283,377.6,0.019435,4.03,41.983013,26.8,101,0.001,0,0.13319,0.1179,7.359981,
10383687,,8.4879444,0.752,3.224,119.3,0.010853,1.23,24.978298,19.5,158,0.0,0,0.66184,0.0809,22.323908,
10470206,,46.56675437,0.87,7.831,801.1,0.029707,5.25,88.33963,111.3,30,0.0,0,0.13698,0.2763,23.212927,
10518725,,19.5148412,0.742,3.096,102.7,0.010027,2.8,14.177005,13.1,71,0.0,0,1.78358,0.1695,6.323717,
12314973,Kepler-450 c,15.4130812,0.372,6.6358,264.3,0.015072,2.59,43.640507,55.2,83,0.0,0,0.3757,0.1324,9.396902,
5450893,Kepler-1890 b,4.82051088,0.922,3.588,40.9,0.00709,1.08,13.049923,14.8,282,0.05,0,0.06351,0.0563,3.687682,
4770174,,6.09595681,0.685,5.502,65.7,0.007881,1.26,14.259108,18.1,222,0.294,0,0.12784,0.0718,3.4431684,
8949925,,13.2511214,0.231,4.996,266.5,0.014901,1.98,13.32914,15.2,84,0.0,0,0.86622,0.1122,3.9918745,
5091016,,5.76556718,0.678,3.138,213.3,0.014194,1.66,16.316338,17.6,218,0.0,0,0.68128,0.0643,5.2114935,
9959492,,11.682369,0.6987,2.71,234.5,0.014968,1.45,9.180075,11.2,81,0.141,0,1.97976,0.0998,4.110798,
8827575,,10.12956201,0.544,3.044,81.3,0.008451,0.78,12.274704,12.2,132,0.77,0,1.85743,0.0876,3.453122,
8827575,Kepler-1992 b,15.6112238,0.468,3.873,113.5,0.009854,0.91,11.277081,15.7,87,0.008,0,1.62557,0.1169,3.8615165,
2716801,Kepler-1419 b,42.5217006,0.495,5.723,685.6,0.024534,2.45,12.974654,14.7,31,0.0,0,1.38123,0.2391,5.200731,
7281454,,0.566805887,0.762,5.2317,1.7,0.001289,0.08,10.42666,0.8,2373,0.036,0,0.06457,0.0111,3.3026733,
7216284,Kepler-1420 b,6.69958851,0,2.831,253.7,0.01426,1.24,11.795227,13.6,203,0.018,0,2.60281,0.0671,3.4496133,
8703887,,14.170972781,0.579,3.7316,13496.5,0.111515,20.88,924.5287,308.1,100,0.0,0,1.96719,0.1402,122.15933,
9899352,,1.332562831,1.241,6.24,297.9,0.257706,24.29,21.265339,37.3,981,0.0,0,0.02289,0.0234,4.3103824,
6945786,Kepler-1909 b,2.39161966,0.299,1.906,189.2,0.012434,0.93,12.415068,13.6,560,0.084,0,2.65201,0.0306,2.9136763,
5978170,Kepler-1910 b,5.68879083,0.39,2.55,241.5,0.014153,0.99,11.297448,13.8,235,0.308,0,2.38088,0.0536,3.2236738,
5440317,Kepler-1438 b,2.31941571,0.429,1.591,96.4,0.009078,1.24,10.424135,11.7,578,0.012,0,3.7238,0.0346,4.4274955,
10545066,Kepler-528 b,19.7830259,0.015,5.4898,373.2,0.017519,2.1,30.561613,41.8,55,0.345,0,1.06272,0.1409,7.7298074,
6056992,,10.431146765,1.225,3.8853,29375.6,0.461939,50.44,502.43918,400.2,121,0.0,0,0.76982,0.0936,69.95104,
10552611,Kepler-141 c,7.0106324,0.683,3.0688,327.3,0.017555,1.5,41.279064,48.7,147,0.004,0,0.88326,0.0672,6.481146,
10552611,Kepler-141 b,3.10762684,0.7,2.361,77.2,0.008591,0.73,12.351362,15.6,329,0.161,0,0.77668,0.0391,3.3659344,
10587105,Kepler-529 b,1.980356674,0.713,2.4743,271.9,0.016185,2.1,52.94112,71.9,537,0.002,0,0.44056,0.0309,6.2196736,
10587105,Kepler-529 c,12.8344771,0.956,3.846,281,0.019618,2.55,26.498526,35.0,84,0.251,0,0.08653,0.1075,5.639682,
6948480,,175.329014,1.231,6.269,1059.1,0.266206,27.03,14.519133,16.7,7,0.314,0,0.15536,0.6125,6.6271386,
6438099,,21.61313362,0.714,1.52,818.1,0.028166,1.94,12.131297,13.8,62,0.123,0,20.97545,0.1348,4.2188473,
11090556,Kepler-1398 b,2.7881793,0.058,3.397,55.8,0.006774,1.02,14.879479,17.7,483,0.442,0,0.6169,0.0392,3.3233984,
11090556,Kepler-1398 c,4.13827684,0.499,3.449,63.8,0.007466,1.13,13.5606,16.8,289,0.002,0,0.57705,0.051,3.4854033,
10686814,,2.61846258,0.013,3.505,275.3,0.014685,1.03,15.14974,18.7,412,0.0,0,0.54415,0.032,3.7463524,
3234843,Kepler-405 c,29.72722,0.744,3.45,1010.2,0.031506,3.02,16.292034,19.4,36,0.003,0,2.23101,0.1862,5.1536417,
6021275,Kepler-132 d,18.01019956,0.966,3.516,177.7,0.01602,1.93,33.80103,43.4,56,0.518,0,0.11002,0.1312,10.520436,
3234843,Kepler-405 b,10.61368712,0.024,3.498,559.8,0.021552,2.06,16.15809,18.9,106,0.175,0,2.22952,0.0937,4.6925445,
8192911,,7.53887442,0.727,3.147,342.1,0.018224,1.33,12.149776,13.6,151,0.061,0,0.74247,0.0651,3.8121634,
10554967,,0.53633519,0.489,1.0547,444.1,0.019776,1.81,12.38654,29.9,1283,0.0,0,2.94075,0.0127,3.708052,
3752110,,27.9430245,0.052,6.125,308.6,0.016161,2.21,10.109265,12.3,50,0.0,0,1.07264,0.1975,3.9928682,
5688790,Kepler-1439 b,8.07394097,0.928,2.455,1056,0.03663,1.59,11.735358,16.0,51,0.023,0,0.46114,0.0594,3.6254547,
1717722,Kepler-1977 b,4.53702121,0.706,1.813,504.4,0.022053,1.66,13.821158,15.7,286,0.009,0,2.61043,0.0486,3.6556718,
1717722,,0.977311489,0.01,1.403,250.7,0.014052,1.06,12.243107,14.8,1266,0.008,0,3.17024,0.0175,4.1273093,
10908248,Kepler-1440 b,39.859505,0.398,7.987,155.5,0.011483,1.62,11.966513,13.9,28,0.595,0,0.53073,0.2274,4.7764564,
10616571,,23.6731242,0.21,14.3948,23112.9,0.138011,17.74,518.4492,842.3,45,,0,0.09397,0.1667,185.90471,
10878263,Kepler-414 c,7.170710381,0.188,2.9225,863.3,0.026573,2.73,104.67581,89.3,152,0.649,0,2.49433,0.0699,13.1809635,
10878263,Kepler-414 b,4.699652821,0.135,2.553,351.4,0.016925,1.74,41.030235,41.6,219,0.007,0,2.4452,0.0527,6.5279336,
10982872,Kepler-142 c,4.761705895,0.384,3.3061,497.1,0.020577,2.75,95.51532,138.5,282,0.003,0,0.94571,0.0555,11.185008,
10982872,Kepler-142 b,2.024143568,0.513,2.5273,239.4,0.014511,1.94,62.41155,88.4,599,0.852,0,0.72886,0.0314,5.6028743,
2720514,,1.371288853,0.953,1.4528,66.2,0.009465,1.15,12.091836,16.9,976,0.0,0,0.17482,0.0247,3.9135447,
4141376,Kepler-1655 b,11.87290814,0.904,2.5342,332.7,0.019838,2.25,118.94536,84.7,111,0.014,0,0.64846,0.1025,19.92896,
9468551,Kepler-1399 b,1.638652525,0.365,1.952,166.9,0.012008,1.29,13.483118,16.4,696,0.136,0,1.59008,0.0276,3.9854884,
9076971,Kepler-1400 b,9.06687613,0.928,3.381,367.2,0.022102,1.9,13.246965,14.6,123,0.002,0,0.15776,0.0771,3.4884226,
8360640,Kepler-1891 b,4.0223109,0.741,0.853,227.8,0.015181,1.37,14.053958,11.0,330,0.053,0,18.26995,0.0473,4.431146,
11019987,Kepler-1421 b,6.9131732,0.264,4.73,39.1,0.005778,0.91,10.034505,12.5,156,0.001,0,0.50615,0.0762,3.2493873,
4857058,Kepler-1983 b,7.32851947,0.983,1.211,277.8,0.024449,2.33,11.371243,14.0,182,0.052,0,0.83126,0.0689,3.504757,
10924562,Kepler-1422 b,18.6052046,0.093,6.829,242.5,0.014369,1.94,10.638416,13.1,63,0.001,0,0.50829,0.1499,3.661258,
9899505,,1.332562787,1.24,6.28,1111.9,0.275597,29.1,14.567739,125.2,852,0.0,0,0.02584,0.0241,4.2991734,
5040077,,0.896382269,0.332,1.113,136.4,0.010913,1,11.430656,11.7,701,0.0,0,4.85219,0.0171,3.5917745,
7534267,Kepler-1441 b,39.4420781,0.42,7.029,172.4,0.012063,2.51,11.937948,15.2,34,0.003,0,0.74776,0.2346,3.8552113,
9592705,Kepler-1714 b,10.27532513,0.315,6.3093,209.7,0.013362,3.04,63.530613,99.5,126,0.0,0,0.30955,0.1047,9.725593,
10611420,,11.50528603,0.461,2.098,260.2,0.015153,1.83,10.556701,11.4,94,0.0,0,7.77894,0.1046,3.0658526,
10386922,Kepler-511 c,26.62941953,0.015,7.8709,492.8,0.020245,3.13,76.47349,106.9,48,0.862,0,0.48937,0.1722,17.270172,
10386922,Kepler-511 b,296.6375817,0.429,16.425,2763.1,0.048876,7.56,149.8542,250.0,4,0.003,0,0.49498,0.8589,76.81527,
10982872,Kepler-142 d,41.8085031,0.011,7.797,190.4,0.01252,1.67,13.963863,27.3,31,0.88,0,0.77217,0.2361,4.9910545,
3558981,,2.98786272,0.621,2.5814,42789,0.198719,17.82,2451.8687,98.0,362,,0,1.60117,0.0386,255.98422,
11015108,Kepler-530 b,39.30944096,0.028,5.77,1132.1,0.030434,2.87,95.34753,122.9,36,0.014,0,1.8866,0.2212,20.90005,
11074541,Kepler-531 b,29.88487723,0.658,4.5612,1275.7,0.034344,2.81,106.15765,128.3,35,0.208,0,1.35029,0.1694,22.359093,
11100383,Kepler-532 b,12.92489803,0.768,2.6811,959,0.031196,2.62,77.715324,49.5,86,0.137,0,1.84274,0.1012,13.086276,
7918652,,11.45541896,0.116,4.95,68.6,0.007587,1.12,12.340554,15.8,118,0.056,0,0.80005,0.1077,3.925649,
8847111,,0.575884418,1.258,2.0734,272.2,0.273374,31.17,15.816134,43.2,2323,0.0,0,0.13394,0.014,3.8476608,
4568298,,0.562555067,0.527,1.7402,198.3,0.013287,1.21,13.609521,21.7,1902,0.0,0,0.68948,0.013,3.4804173,
9230021,,44.433726,0.624,6.118,239.6,0.01478,1.85,7.111863,8.0,26,0.012,0,0.83838,0.2415,2.7430182,
4374339,,0.993703494,0.436,0.7645,67.4,0.007818,2.32,13.552549,14.5,1074,0.0,0,14.19558,0.0234,4.092902,
6636320,Kepler-1892 b,6.33125228,0.094,2.688,306.6,0.015805,1.31,14.56336,16.2,215,0.001,0,2.84913,0.0633,3.5902236,
4067925,Kepler-1897 b,24.2204192,0.032,3.271,806.3,0.025317,2.1,12.206418,14.0,45,0.789,0,6.28471,0.1546,4.256296,
4847782,,30.9597053,1.191,5.42,410.7,0.213233,16.63,13.980327,13.7,36,0.0,0,0.02112,0.1775,4.585701,
6021275,Kepler-132 c,6.41491277,0.869,3.3629,121,0.011625,1.4,39.241306,51.1,161,0.0,0,0.2021,0.0659,7.7865133,
10350571,,93.881556,0.008,20.644,188.7,0.01242,2.02,7.3097925,23.7,11,0.004,0,0.09342,0.4066,4.494851,
3230805,,3.91679553,0.007,2.072,161.3,0.011285,0.85,10.156333,13.2,350,0.014,0,3.84967,0.0441,3.5479014,
4676964,,43.1024434,0.011,7.124,299.8,0.015664,1.88,12.789971,14.3,31,0.001,0,1.05354,0.2421,4.3510785,
10488450,,2.683395376,0.763,1.8592,234.7,0.015281,2.55,41.195232,52.9,396,0.0,0,1.08086,0.0416,5.964351,
10933561,Kepler-133 c,31.51779463,0.561,7.634,357.6,0.017813,2.72,46.380043,63.2,34,0.03,0,0.36609,0.1951,10.422963,
10933561,Kepler-133 b,8.12999858,0.896,2.1492,148,0.013332,2.04,20.041414,26.1,127,0.487,0,0.73328,0.0791,3.7157962,
4770617,,31.4452709,0.97,1.758,531.1,0.028295,4.55,9.441151,12.7,38,0.835,0,1.93177,0.2099,4.8942747,
8845026,,66.46746217,0.116,19.6638,12643.7,0.102171,11.97,275.80215,1049.3,21,0.0,0,0.09715,0.3278,75.78002,
